1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	30	f	92MaLaFa.55
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	29	e	92MaLaFa.56
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	29	f	92MaLaFa.57
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	28	e	92MaLaFa.58
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	28	f	92MaLaFa.59
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	27	e	92MaLaFa.60
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	27	f	92MaLaFa.61
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	26	e	92MaLaFa.62
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	26	f	92MaLaFa.63
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	25	e	92MaLaFa.64
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	25	f	92MaLaFa.65
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	24	e	92MaLaFa.66
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	24	f	92MaLaFa.67
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	23	e	92MaLaFa.68
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	23	f	92MaLaFa.69
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	22	e	92MaLaFa.70
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	22	f	92MaLaFa.71
1977.2741136	0.0334	0.0334	0	2	2	1	40	e	0	2	2	0	21	e	92MaLaFa.72
1977.2741136	0.0334	0.0334	0	2	2	1	40	f	0	2	2	0	21	f	92MaLaFa.73
24247.82	0.03	0.03	0	0	0	0	2	e	0	0	0	0	1	e	49StWeKy.1
24300.58	0.03	0.03	1	1	1	0	2	e	0	1	1	0	1	e	49StWeKy.2
24274.84	0.03	0.03	1	1	1	0	2	e	0	1	1	0	1	e	49StWeKy.3
24247.668	0.010	0.010	0	0	0	0	2	e	0	0	0	0	1	e	73MaJo.1
121233.30	0.030	0.030	1	0	0	0	10	e	1	0	0	0	9	e	73MaJo.2
24316.962	0.020	0.020	0	1	0	0	2	e	0	0	0	0	1	e	73MaJo.3
121580.46	0.070	0.070	0	2	0	0	10	e	0	2	0	0	9	e	73MaJo.4
24175.751	0.020	0.020	1	0	0	0	2	e	1	0	0	0	1	e	73MaJo.5
36263.46	0.100	0.100	1	0	0	0	3	e	1	0	0	0	2	e	73MaJo.6
120873.34	0.050	0.050	1	0	0	0	10	e	1	0	0	0	9	e	73MaJo.7
24254.68	0.050	0.050	1	2	0	0	2	e	1	2	0	0	1	e	73MaJo.8
24102.54	0.040	0.040	2	0	0	0	2	e	2	0	0	0	1	e	73MaJo.9
36153.67	0.100	0.100	2	0	0	0	3	e	2	0	0	0	2	e	73MaJo.10
22679.38	0.080	0.080	0	0	0	1	2	e	0	0	0	1	1	e	73MaJo.11
